Video,Label,Confidence,Timestamp(ms)
Transcodes/IMG_0616.mp4,Grass,81.76922607421875,1500
Transcodes/IMG_0616.mp4,Head,55.76753234863281,1500
Transcodes/IMG_0616.mp4,Leisure Activities,50.95501708984375,1500
Transcodes/IMG_0616.mp4,Mammal,69.24652099609375,1500
Transcodes/IMG_0616.mp4,Nature,81.87684631347656,1500
Transcodes/IMG_0616.mp4,Outdoor Play Area,84.16710662841797,1500
Transcodes/IMG_0616.mp4,Outdoors,90.00090026855469,1500
Transcodes/IMG_0616.mp4,Pants,51.542537689208984,1500
Transcodes/IMG_0616.mp4,Park,81.76922607421875,1500
Transcodes/IMG_0616.mp4,Path,50.79972839355469,1500
Transcodes/IMG_0616.mp4,Pedestrian,51.62081527709961,1500
Transcodes/IMG_0616.mp4,Person,98.80815124511719,1500
Transcodes/IMG_0616.mp4,Pet,69.24652099609375,1500
Transcodes/IMG_0616.mp4,Plant,81.76922607421875,1500
Transcodes/IMG_0616.mp4,Play,53.571407318115234,1500
Transcodes/IMG_0616.mp4,Play Area,88.4643325805664,1500
Transcodes/IMG_0616.mp4,Playing Basketball,86.85346221923828,1500
Transcodes/IMG_0616.mp4,Road,68.98503875732422,1500
Transcodes/IMG_0616.mp4,Running,53.513580322265625,1500
Transcodes/IMG_0616.mp4,Shelter,76.66007995605469,1500
Transcodes/IMG_0616.mp4,Shoe,54.95634460449219,1500
Transcodes/IMG_0616.mp4,Shorts,51.993186950683594,1500
Transcodes/IMG_0616.mp4,Sitting,53.14020919799805,1500
Transcodes/IMG_0616.mp4,Skipping Rope,52.03124237060547,1500
Transcodes/IMG_0616.mp4,Sneaker,52.90857696533203,1500
Transcodes/IMG_0616.mp4,Sphere,50.379356384277344,1500
Transcodes/IMG_0616.mp4,Sport,86.85346221923828,1500
Transcodes/IMG_0616.mp4,Street,68.98503875732422,1500
Transcodes/IMG_0616.mp4,Tree,51.419898986816406,1500
Transcodes/IMG_0616.mp4,Urban,68.98503875732422,1500
Transcodes/IMG_0616.mp4,Walking,83.35291290283203,1500
Transcodes/IMG_0616.mp4,Working Out,52.20083236694336,1500
Transcodes/IMG_0616.mp4,Animal,74.24712371826172,2000
Transcodes/IMG_0616.mp4,Architecture,54.83000183105469,2000
Transcodes/IMG_0616.mp4,Basketball,95.32705688476562,2000
Transcodes/IMG_0616.mp4,Building,54.83000183105469,2000
Transcodes/IMG_0616.mp4,Canine,74.15138244628906,2000
Transcodes/IMG_0616.mp4,Child,98.48350524902344,2000
Transcodes/IMG_0616.mp4,City,53.80382537841797,2000
Transcodes/IMG_0616.mp4,Dancing,51.77118682861328,2000
Transcodes/IMG_0616.mp4,Dog,74.15138244628906,2000
Transcodes/IMG_0616.mp4,Female,98.48350524902344,2000
Transcodes/IMG_0616.mp4,Girl,98.48350524902344,2000
Transcodes/IMG_0616.mp4,Grass,55.067787170410156,2000
Transcodes/IMG_0616.mp4,Leisure Activities,51.77118682861328,2000
Transcodes/IMG_0616.mp4,Mammal,74.24712371826172,2000
Transcodes/IMG_0616.mp4,Nature,55.28302764892578,2000
Transcodes/IMG_0616.mp4,Outdoor Play Area,56.72277069091797,2000
Transcodes/IMG_0616.mp4,Outdoors,66.12725067138672,2000
Transcodes/IMG_0616.mp4,Park,55.067787170410156,2000
Transcodes/IMG_0616.mp4,Performer,53.42622756958008,2000
Transcodes/IMG_0616.mp4,Person,98.48350524902344,2000
Transcodes/IMG_0616.mp4,Pet,74.24712371826172,2000
Transcodes/IMG_0616.mp4,Plant,55.067787170410156,2000
Transcodes/IMG_0616.mp4,Play,51.5800666809082,2000
Transcodes/IMG_0616.mp4,Play Area,58.36949157714844,2000
Transcodes/IMG_0616.mp4,Playing Basketball,95.32705688476562,2000
Transcodes/IMG_0616.mp4,Road,52.152835845947266,2000
Transcodes/IMG_0616.mp4,Roller Skating,52.58810043334961,2000
Transcodes/IMG_0616.mp4,Running,53.25459289550781,2000
Transcodes/IMG_0616.mp4,Shelter,54.595760345458984,2000
Transcodes/IMG_0616.mp4,Sitting,50.12565612792969,2000
Transcodes/IMG_0616.mp4,Skating,52.75742721557617,2000
Transcodes/IMG_0616.mp4,Skipping Rope,51.172122955322266,2000
Transcodes/IMG_0616.mp4,Solo Performance,53.42622756958008,2000
Transcodes/IMG_0616.mp4,Sport,95.32705688476562,2000
Transcodes/IMG_0616.mp4,Street,52.152835845947266,2000
Transcodes/IMG_0616.mp4,Throwing,50.45039367675781,2000
Transcodes/IMG_0616.mp4,Urban,52.152835845947266,2000
Transcodes/IMG_0616.mp4,Working Out,52.046173095703125,2000
